Symbol,Price Level,Note,Foreground Color,Background Color,Text Alignment,Diameter,Draw Note Price Horizontal Line
ESU6.CME@RITHMIC,7520.0,7425 ZG,#000000,#FFD600,Right,1,true
ESU6.CME@RITHMIC,7545.0,7450 PW+LG,#000000,#FF1744,Right,1,true
ESU6.CME@RITHMIC,7595.0,7500 CW,#000000,#00C853,Right,1,true
ESU6.CME@RITHMIC,7725.0,7630 CB,#000000,#AA00FF,Right,1,true
ESU6.CME@RITHMIC,7257.25,720 CB,#000000,#AA00FF,Right,1,true
ESU6.CME@RITHMIC,7358.0,730 PW+ZG,#000000,#FF1744,Right,1,true
ESU6.CME@RITHMIC,7448.75,739 CW,#000000,#00C853,Right,1,true
ESU6.CME@RITHMIC,7458.75,740 LG,#000000,#FF9100,Right,1,true
