Symbol,Price Level,Note,Foreground Color,Background Color,Text Alignment,Diameter,Draw Note Price Horizontal Line
ES,7519.9,7425 ZG,#000000,#FFD600,Right,8,true
ES,7544.9,7450 PW+LG,#000000,#FF1744,Right,8,true
ES,7594.9,7500 CW,#000000,#00C853,Right,8,true
ES,7724.9,7630 CB,#000000,#AA00FF,Right,8,true
ES,7257.2,720 CB,#000000,#AA00FF,Right,8,true
ES,7358.0,730 PW+ZG,#000000,#FF1744,Right,8,true
ES,7448.7,739 CW,#000000,#00C853,Right,8,true
ES,7458.8,740 LG,#000000,#FF9100,Right,8,true
